year,team_name,conference,division,Jersey,player_name,Yr,Pos,GP,GS,BA,OBPct,SlgPct,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,CS,Picked,SB,RBI2out,Ht,B/T,team_id,conference_id,player_id,player_url
2024,Catholic,Landmark,3,15,Joe Marini,Jr,OF,15,15,0.34,0.443,0.52,13,50,17,3,0,26,2,13,10,0,1,0,5,2,0,0,0,0,3-Jun,L/L,574758,30101,8262889,http://stats.ncaa.org/players/8262889?year_stat_category_id=15080
2024,Catholic,Landmark,3,13,Sean O'Mara,Jr,OF,9,0,0.2,0.333,0.2,4,5,1,0,0,1,0,1,1,0,0,0,2,0,0,0,0,0,Jun-00,R/R,574758,30101,8275909,http://stats.ncaa.org/players/8275909?year_stat_category_id=15080
2024,Catholic,Landmark,3,34,Liam Walsh,Jr,INF,10,0,0.25,0.4,0.375,1,8,2,1,0,3,0,1,2,0,0,0,3,0,0,0,0,0,3-Jun,R/R,574758,30101,8264253,http://stats.ncaa.org/players/8264253?year_stat_category_id=15080
2024,Catholic,Landmark,3,25,Steve Thomas,Jr,UT,46,46,0.33,0.441,0.468,49,188,62,13,2,88,3,27,22,17,2,0,27,2,3,1,9,0,Jun-00,R/R,574758,30101,8279056,http://stats.ncaa.org/players/8279056?year_stat_category_id=15080
2024,Catholic,Landmark,3,11,Chance Legere,Sr,P,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9-May,R/R,574758,30101,8283035,http://stats.ncaa.org/players/8283035?year_stat_category_id=15080
2024,Catholic,Landmark,3,36,Danny Fitzgerald,Sr,P,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3-Jun,R/R,574758,30101,8285526,http://stats.ncaa.org/players/8285526?year_stat_category_id=15080
2024,Catholic,Landmark,3,32,Jake Elwell,So,OF,32,25,0.33,0.464,0.455,21,88,29,3,1,40,2,11,17,6,1,3,27,0,1,1,5,0,11-May,L/R,574758,30101,8279518,http://stats.ncaa.org/players/8279518?year_stat_category_id=15080
2024,Catholic,Landmark,3,1,Dante Pozzi,Jr,INF,16,16,0.345,0.513,0.466,12,58,20,1,0,27,2,13,19,1,0,1,7,1,2,0,1,0,Jun-00,R/R,574758,30101,8279629,http://stats.ncaa.org/players/8279629?year_stat_category_id=15080
2024,Catholic,Landmark,3,27,Michael Napolitano,So,C,15,14,0.315,0.356,0.463,8,54,17,5,0,25,1,10,3,1,1,0,9,1,0,0,1,0,Jun-00,R/R,574758,30101,8279713,http://stats.ncaa.org/players/8279713?year_stat_category_id=15080
2024,Catholic,Landmark,3,18,Mark Villanueva,So,INF,5,1,0,0.167,0,2,5,0,0,0,0,0,1,1,0,0,0,4,0,0,0,0,0,6-May,R/R,574758,30101,8280999,http://stats.ncaa.org/players/8280999?year_stat_category_id=15080
2024,Catholic,Landmark,3,44,Cody Bosak,Jr,P,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10-May,R/R,574758,30101,8282447,http://stats.ncaa.org/players/8282447?year_stat_category_id=15080
2024,Catholic,Landmark,3,4,Jesse Lacefield,Sr,INF,45,44,0.242,0.361,0.441,30,161,39,8,3,71,6,40,12,19,2,1,55,0,0,0,3,0,11-May,L/R,574758,30101,8284906,http://stats.ncaa.org/players/8284906?year_stat_category_id=15080
2024,Catholic,Landmark,3,6,Roman Tozzi,So,P,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10-May,L/L,574758,30101,8458208,http://stats.ncaa.org/players/8458208?year_stat_category_id=15080
2024,Catholic,Landmark,3,10,Logan Eilbacher,Fr,UT,35,32,0.351,0.421,0.679,32,134,47,18,1,91,8,34,14,3,1,0,21,5,3,1,5,0,11-May,R/R,574758,30101,8458215,http://stats.ncaa.org/players/8458215?year_stat_category_id=15080
2024,Catholic,Landmark,3,26,Sammy Burman,So,OF,45,45,0.307,0.407,0.494,40,166,51,12,2,82,5,42,24,6,3,0,42,3,3,0,5,0,10-May,L/R,574758,30101,8458237,http://stats.ncaa.org/players/8458237?year_stat_category_id=15080
2024,Catholic,Landmark,3,45,Michael Mugno,Fr,INF,9,1,0.273,0.385,0.364,2,11,3,1,0,4,0,1,1,1,0,0,2,0,0,0,0,0,Jun-00,R/R,574758,30101,8458263,http://stats.ncaa.org/players/8458263?year_stat_category_id=15080
2024,Catholic,Landmark,3,46,Antonio Tufano,Fr,P,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7-May,L/L,574758,30101,8458267,http://stats.ncaa.org/players/8458267?year_stat_category_id=15080
2024,Catholic,Landmark,3,48,Baron Dichoso,Fr,OF,14,2,0.313,0.45,0.313,5,16,5,0,0,5,0,0,1,3,0,0,3,0,1,0,1,0,10-May,R/R,574758,30101,8458272,http://stats.ncaa.org/players/8458272?year_stat_category_id=15080
2024,Catholic,Landmark,3,49,Mac Meara,Fr,P,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3-Jun,B/L,574758,30101,8458274,http://stats.ncaa.org/players/8458274?year_stat_category_id=15080
2024,Catholic,Landmark,3,40,Beckham McNally,Fr,P,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11-May,R/R,574758,30101,8458259,http://stats.ncaa.org/players/8458259?year_stat_category_id=15080
2024,Catholic,Landmark,3,47,Chase Falcon,Fr,OF,8,3,0.167,0.211,0.167,2,18,3,0,0,3,0,0,1,0,0,0,4,0,0,1,0,0,Jun-00,R/R,574758,30101,8458270,http://stats.ncaa.org/players/8458270?year_stat_category_id=15080
2024,Catholic,Landmark,3,55,Sean Murphy,Fr,P,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11-May,R/R,574758,30101,8458284,http://stats.ncaa.org/players/8458284?year_stat_category_id=15080
2024,Catholic,Landmark,3,8,Zach Burton,Sr,1B,46,46,0.381,0.537,0.649,50,168,64,19,1,109,8,47,38,22,3,0,14,3,0,1,6,0,10-May,R/R,574758,30101,8458212,http://stats.ncaa.org/players/8458212?year_stat_category_id=15080
2024,Catholic,Landmark,3,12,Derek Zelesnick,Sr,INF,42,41,0.269,0.363,0.359,29,145,39,7,0,52,2,25,13,9,1,5,26,3,1,1,8,0,8-May,R/R,574758,30101,8458216,http://stats.ncaa.org/players/8458216?year_stat_category_id=15080
2024,Catholic,Landmark,3,22,Eddie Kaftan,Jr,P,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jun-00,R/R,574758,30101,8458234,http://stats.ncaa.org/players/8458234?year_stat_category_id=15080
2024,Catholic,Landmark,3,43,Jacob Skarlis,Fr,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jun-00,R/R,574758,30101,8458261,http://stats.ncaa.org/players/8458261?year_stat_category_id=15080
2024,Catholic,Landmark,3,54,Xander Douglas,Fr,P,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jun-00,R/R,574758,30101,8458281,http://stats.ncaa.org/players/8458281?year_stat_category_id=15080
2024,Catholic,Landmark,3,14,Sam Fairhurst,Fr,P,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3-Jun,R/R,574758,30101,8458223,http://stats.ncaa.org/players/8458223?year_stat_category_id=15080
2024,Catholic,Landmark,3,17,Luke Cardman,Fr,P,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Jun,R/R,574758,30101,8458229,http://stats.ncaa.org/players/8458229?year_stat_category_id=15080
2024,Catholic,Landmark,3,29,Matt Perlin,Fr,INF,33,30,0.293,0.402,0.333,26,99,29,4,0,33,0,12,16,2,0,5,29,2,0,2,5,0,8-May,R/R,574758,30101,8458242,http://stats.ncaa.org/players/8458242?year_stat_category_id=15080
2024,Catholic,Landmark,3,52,Lance Eilbacher,Fr,OF,16,6,0.172,0.273,0.31,5,29,5,1,0,9,1,5,3,1,0,0,6,0,0,0,3,0,Jun-00,R/R,574758,30101,8458277,http://stats.ncaa.org/players/8458277?year_stat_category_id=15080
2024,Catholic,Landmark,3,31,Brendan Martin,Sr,P,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2-Jun,R/R,574758,30101,8458249,http://stats.ncaa.org/players/8458249?year_stat_category_id=15080
2024,Centre,SAA,3,2,Carson Mire,So,OF,18,0,0,0.4,0,9,3,0,0,0,0,0,0,2,0,0,1,3,0,0,1,1,0,-,,574761,30169,8268795,http://stats.ncaa.org/players/8268795?year_stat_category_id=15080
2024,Centre,SAA,3,20,David Sickles,Sr,P,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574761,30169,8261900,http://stats.ncaa.org/players/8261900?year_stat_category_id=15080
2024,Centre,SAA,3,16,Luc Morgan,Sr,INF,15,11,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-,,574761,30169,8266849,http://stats.ncaa.org/players/8266849?year_stat_category_id=15080
2024,Centre,SAA,3,38,David Kinsbrunner,Sr,P,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574761,30169,8277697,http://stats.ncaa.org/players/8277697?year_stat_category_id=15080
2024,Centre,SAA,3,21,Ethan McGriff,So,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574761,30169,8261979,http://stats.ncaa.org/players/8261979?year_stat_category_id=15080
2024,Centre,SAA,3,28,Cam Tegge,Jr,P,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574761,30169,8272580,http://stats.ncaa.org/players/8272580?year_stat_category_id=15080
2024,Centre,SAA,3,13,Chase Austin,So,1B,29,27,0.245,0.39,0.298,16,94,23,5,0,28,0,12,22,1,1,1,23,2,1,0,4,0,-,,574761,30169,8272662,http://stats.ncaa.org/players/8272662?year_stat_category_id=15080
2024,Centre,SAA,3,11,Aidan Christmas,So,INF,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574761,30169,8276253,http://stats.ncaa.org/players/8276253?year_stat_category_id=15080
2024,Centre,SAA,3,1,Josh Cunningham,Sr,OF,49,49,0.318,0.407,0.414,51,198,63,11,1,82,2,27,24,7,2,5,38,0,1,2,17,0,-,,574761,30169,8276669,http://stats.ncaa.org/players/8276669?year_stat_category_id=15080
2024,Centre,SAA,3,7,Jamie Laframboise,Sr,INF,48,47,0.296,0.383,0.414,30,162,48,9,2,67,2,37,19,5,2,3,28,1,0,1,15,0,-,,574761,30169,8267231,http://stats.ncaa.org/players/8267231?year_stat_category_id=15080
2024,Centre,SAA,3,37,Quinten Shewmaker,So,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574761,30169,8268321,http://stats.ncaa.org/players/8268321?year_stat_category_id=15080
2024,Centre,SAA,3,40,Wyatt Wilson,So,C,5,0,0.143,0.143,0.143,1,7,1,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,-,,574761,30169,8268334,http://stats.ncaa.org/players/8268334?year_stat_category_id=15080
2024,Centre,SAA,3,36,Zach Heavern,So,P,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574761,30169,8263923,http://stats.ncaa.org/players/8263923?year_stat_category_id=15080
2024,Centre,SAA,3,9,Matthew Maggard,So,INF,10,2,0.273,0.385,0.455,1,11,3,0,1,5,0,2,2,0,0,0,6,0,0,0,1,0,-,,574761,30169,8269570,http://stats.ncaa.org/players/8269570?year_stat_category_id=15080
2024,Centre,SAA,3,25,Ben Trammell,Sr,P,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574761,30169,8268466,http://stats.ncaa.org/players/8268466?year_stat_category_id=15080
2024,Centre,SAA,3,12,Karson Thompson,Sr,INF,47,47,0.281,0.339,0.437,33,167,47,12,1,73,4,28,12,3,1,3,40,3,1,0,13,0,-,,574761,30169,8273422,http://stats.ncaa.org/players/8273422?year_stat_category_id=15080
2024,Centre,SAA,3,33,Ben Prather,So,INF,49,49,0.356,0.457,0.537,49,177,63,11,3,95,5,58,31,7,6,1,32,1,1,1,17,0,-,,574761,30169,8259216,http://stats.ncaa.org/players/8259216?year_stat_category_id=15080
2024,Centre,SAA,3,26,Jack Gerber,Sr,P,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574761,30169,8268567,http://stats.ncaa.org/players/8268567?year_stat_category_id=15080
2024,Centre,SAA,3,32,Perry Nadreau,Jr,C,3,0,0.667,0.75,1.333,0,3,2,0,1,4,0,2,1,0,0,0,1,0,0,0,0,0,-,,574761,30169,8268636,http://stats.ncaa.org/players/8268636?year_stat_category_id=15080
2024,Centre,SAA,3,5,Conner Jackson,Sr,INF,43,42,0.292,0.353,0.383,31,154,45,9,1,59,1,21,13,2,1,2,23,1,2,1,7,0,-,,574761,30169,8264147,http://stats.ncaa.org/players/8264147?year_stat_category_id=15080
2024,Centre,SAA,3,3,Aaron Lopez,So,INF,46,44,0.274,0.368,0.382,26,157,43,9,1,60,2,23,22,3,3,1,20,4,1,1,3,0,-,,574761,30169,8266723,http://stats.ncaa.org/players/8266723?year_stat_category_id=15080
2024,Centre,SAA,3,23,Robert Monaco,Sr,OF,10,1,0.154,0.313,0.154,2,13,2,0,0,2,0,2,1,2,0,0,3,0,0,0,0,0,-,,574761,30169,8286590,http://stats.ncaa.org/players/8286590?year_stat_category_id=15080
2024,Centre,SAA,3,24,Jess Miller,Sr,P,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574761,30169,8284299,http://stats.ncaa.org/players/8284299?year_stat_category_id=15080
2024,Centre,SAA,3,15,Evan Weyler,So,C,49,49,0.299,0.37,0.497,41,187,56,19,6,93,2,31,15,7,2,1,26,4,2,0,9,0,-,,574761,30169,8284341,http://stats.ncaa.org/players/8284341?year_stat_category_id=15080
2024,Centre,SAA,3,34,Michael Lynch,So,INF,44,39,0.322,0.42,0.517,19,143,46,7,0,74,7,31,23,2,1,1,19,5,0,1,3,0,-,,574761,30169,8284367,http://stats.ncaa.org/players/8284367?year_stat_category_id=15080
2024,Centre,SAA,3,44,Josh Livengood,Jr,P,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574761,30169,8287224,http://stats.ncaa.org/players/8287224?year_stat_category_id=15080
2024,Centre,SAA,3,30,Will Kempf,Sr,C,12,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-,,574761,30169,8278758,http://stats.ncaa.org/players/8278758?year_stat_category_id=15080
2024,Centre,SAA,3,29,Harrison Cowdrey,Fr,P,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Jun,R/R,574761,30169,8423182,http://stats.ncaa.org/players/8423182?year_stat_category_id=15080
2024,Centre,SAA,3,10,Ayden Lohr,Fr,OF,44,43,0.344,0.386,0.46,30,163,56,11,1,75,2,29,11,1,1,6,21,2,3,2,9,0,2-Jun,R/R,574761,30169,8423192,http://stats.ncaa.org/players/8423192?year_stat_category_id=15080
2024,Centre,SAA,3,31,Alex Hansen,Fr,INF,2,0,1,1,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Jun-00,R/R,574761,30169,8423188,http://stats.ncaa.org/players/8423188?year_stat_category_id=15080
2024,Centre,SAA,3,14,Ethan Carter,Jr,INF,14,2,0.333,0.412,0.4,3,15,5,1,0,6,0,4,1,1,0,1,6,0,0,0,0,0,3-Jun,R/R,574761,30169,8423177,http://stats.ncaa.org/players/8423177?year_stat_category_id=15080
2024,Centre,SAA,3,43,Cole Nakazawa,Fr,INF,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9-May,R/L,574761,30169,8423194,http://stats.ncaa.org/players/8423194?year_stat_category_id=15080
2024,Centre,SAA,3,6,Jonah Porter,Fr,INF,2,0,1,0.5,4,1,1,1,0,0,4,1,4,0,0,1,0,0,0,0,0,0,0,Jun-00,R/R,574761,30169,8423196,http://stats.ncaa.org/players/8423196?year_stat_category_id=15080
2024,Centre,SAA,3,19,TJ Schira,Fr,P,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jun-00,R/R,574761,30169,8423197,http://stats.ncaa.org/players/8423197?year_stat_category_id=15080
2024,Centre,SAA,3,22,Harry Tibe,Fr,OF,5,0,0.5,0.667,0.5,1,2,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,Jun-00,R/R,574761,30169,8423198,http://stats.ncaa.org/players/8423198?year_stat_category_id=15080
2024,Chapman,SCIAC,3,22,Max Banks,Jr,P,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4-Jun,R/R,574762,910,8276271,http://stats.ncaa.org/players/8276271?year_stat_category_id=15080
2024,Chapman,SCIAC,3,13,Brandon Menzel,Sr,P,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jun-00,L/L,574762,910,8264641,http://stats.ncaa.org/players/8264641?year_stat_category_id=15080
2024,Chapman,SCIAC,3,23,Brad Lang,Jr,OF,22,9,0.318,0.375,0.477,7,44,14,4,0,21,1,8,4,0,0,0,17,0,0,0,1,0,3-Jun,L/L,574762,910,8262370,http://stats.ncaa.org/players/8262370?year_stat_category_id=15080
2024,Chapman,SCIAC,3,45,Josh Phillips,Jr,OF,39,39,0.279,0.372,0.463,25,147,41,12,0,68,5,32,17,6,2,3,32,4,3,1,21,0,3-Jun,R/R,574762,910,8272908,http://stats.ncaa.org/players/8272908?year_stat_category_id=15080
2024,Chapman,SCIAC,3,30,Graham Stogner,So,P,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jun-00,R/R,574762,910,8274119,http://stats.ncaa.org/players/8274119?year_stat_category_id=15080
2024,Chapman,SCIAC,3,21,AJ. Anzai,Sr,INF,39,39,0.322,0.442,0.503,31,143,46,6,1,72,6,27,31,3,4,0,29,2,2,0,3,0,Jun-00,L/L,574762,910,8260082,http://stats.ncaa.org/players/8260082?year_stat_category_id=15080
2024,Chapman,SCIAC,3,17,Austin Dudas,Jr,INF,39,39,0.297,0.388,0.384,29,138,41,6,0,53,2,25,17,4,1,18,13,2,1,0,3,0,10-May,R/R,574762,910,8267370,http://stats.ncaa.org/players/8267370?year_stat_category_id=15080
2024,Chapman,SCIAC,3,11,Nick Naccarato,Sr,OF,34,30,0.301,0.385,0.388,23,103,31,6,0,40,1,10,12,4,3,2,19,0,2,0,8,0,1-Jun,L/R,574762,910,8268294,http://stats.ncaa.org/players/8268294?year_stat_category_id=15080
2024,Chapman,SCIAC,3,2,Kai Osaka,Sr,C,39,39,0.3,0.381,0.487,24,150,45,11,1,73,5,40,19,3,4,3,31,1,1,0,2,0,9-May,R/R,574762,910,8447717,http://stats.ncaa.org/players/8447717?year_stat_category_id=15080
2024,Chapman,SCIAC,3,24,Trent Turquand,Sr,C,37,36,0.275,0.331,0.458,19,131,36,9,0,60,5,25,7,6,4,2,33,1,1,0,2,0,1-Jun,R/R,574762,910,8447720,http://stats.ncaa.org/players/8447720?year_stat_category_id=15080
2024,Chapman,SCIAC,3,1,Lenny Beatie,Fr,INF,5,0,0,0.25,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7-May,R/R,574762,910,8447727,http://stats.ncaa.org/players/8447727?year_stat_category_id=15080
2024,Chapman,SCIAC,3,6,Drew Hallgren,Sr,INF,22,1,0.143,0.25,0.19,8,21,3,1,0,4,0,0,3,0,0,1,7,0,0,0,1,0,11-May,L/R,574762,910,8274690,http://stats.ncaa.org/players/8274690?year_stat_category_id=15080
2024,Chapman,SCIAC,3,31,Colin Godfrey,So,P,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3-Jun,R/R,574762,910,8282876,http://stats.ncaa.org/players/8282876?year_stat_category_id=15080
2024,Chapman,SCIAC,3,26,Henry Chabot,So,C,20,1,0.143,0.333,0.429,2,7,1,0,1,3,0,0,2,0,0,0,4,0,0,0,0,0,Jun-00,R/R,574762,910,8281878,http://stats.ncaa.org/players/8281878?year_stat_category_id=15080
2024,Chapman,SCIAC,3,16,Eli Biehl,So,C,18,6,0.227,0.32,0.409,2,22,5,1,0,9,1,1,3,0,0,0,8,2,0,0,1,0,3-Jun,R/R,574762,910,8283164,http://stats.ncaa.org/players/8283164?year_stat_category_id=15080
2024,Chapman,SCIAC,3,5,Leo Berger,So,OF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9-May,R/R,574762,910,8447728,http://stats.ncaa.org/players/8447728?year_stat_category_id=15080
2024,Chapman,SCIAC,3,7,Tommy Golbranson,Jr,INF,39,38,0.319,0.364,0.431,29,144,46,8,1,62,2,12,10,0,0,1,34,4,2,0,5,0,2-Jun,R/R,574762,910,8447729,http://stats.ncaa.org/players/8447729?year_stat_category_id=15080
2024,Chapman,SCIAC,3,12,Matthew Kuromoto,Fr,P,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jun-00,R/R,574762,910,8447758,http://stats.ncaa.org/players/8447758?year_stat_category_id=15080
2024,Chapman,SCIAC,3,18,Clay Patton,So,INF,27,17,0.226,0.284,0.242,9,62,14,1,0,15,0,8,5,0,0,3,12,1,0,0,1,0,3-Jun,R/R,574762,910,8284633,http://stats.ncaa.org/players/8284633?year_stat_category_id=15080
2024,Chapman,SCIAC,3,3,Dylan Holt,Sr,P,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11-May,R/R,574762,910,8281152,http://stats.ncaa.org/players/8281152?year_stat_category_id=15080
2024,Chapman,SCIAC,3,14,Ryan Nopper,So,OF,37,37,0.283,0.35,0.354,22,127,36,6,0,45,1,20,11,3,2,4,36,1,1,0,5,0,11-May,R/R,574762,910,8287307,http://stats.ncaa.org/players/8287307?year_stat_category_id=15080
2024,Chapman,SCIAC,3,33,Hank Tobias,Sr,P,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Jun,R/R,574762,910,8278918,http://stats.ncaa.org/players/8278918?year_stat_category_id=15080
2024,Chapman,SCIAC,3,4,Blake Beckley,Jr,OF,23,6,0.192,0.364,0.231,9,26,5,1,0,6,0,3,4,3,0,2,10,0,0,0,1,0,1-Jun,R/R,574762,910,8447740,http://stats.ncaa.org/players/8447740?year_stat_category_id=15080
2024,Chapman,SCIAC,3,9,Brennan Beckley,Jr,C,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1-Jun,R/R,574762,910,8447744,http://stats.ncaa.org/players/8447744?year_stat_category_id=15080
2024,Chapman,SCIAC,3,27,Luke Bradley,Fr,P,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-Jun,R/R,574762,910,8447748,http://stats.ncaa.org/players/8447748?year_stat_category_id=15080
2024,Chapman,SCIAC,3,20,Tyler  Buxton,Fr,P,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2-Jun,R/R,574762,910,8447784,http://stats.ncaa.org/players/8447784?year_stat_category_id=15080
2024,Chapman,SCIAC,3,25,Matt Campopiano,Fr,INF,23,14,0.311,0.417,0.508,14,61,19,4,1,31,2,9,11,0,0,0,13,0,0,0,0,0,Jun-00,L/R,574762,910,8447747,http://stats.ncaa.org/players/8447747?year_stat_category_id=15080
2024,Chatham,PAC,3,10,Eli Kelley,Fr,OF,31,29,0.222,0.304,0.343,19,99,22,5,2,34,1,14,12,1,3,1,29,1,0,0,5,0,-,,574669,907,8592022,http://stats.ncaa.org/players/8592022?year_stat_category_id=15080
2024,Chatham,PAC,3,16,Quinn Roche,So,C,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574669,907,8271217,http://stats.ncaa.org/players/8271217?year_stat_category_id=15080
2024,Chatham,PAC,3,27,Tyler Cote,Jr,INF,38,37,0.242,0.349,0.315,22,124,30,6,0,39,1,24,15,7,3,1,22,2,0,0,0,0,-,,574669,907,8276686,http://stats.ncaa.org/players/8276686?year_stat_category_id=15080
2024,Chatham,PAC,3,22,Caleb Jones,So,1B,39,38,0.289,0.339,0.503,28,149,43,12,4,75,4,30,8,5,3,0,18,2,0,1,6,0,-,,574669,907,8277872,http://stats.ncaa.org/players/8277872?year_stat_category_id=15080
2024,Chatham,PAC,3,3,Jake Bredl,Sr,INF,32,32,0.319,0.412,0.543,28,116,37,11,0,63,5,29,13,6,1,2,26,1,2,0,7,0,-,,574669,907,8272724,http://stats.ncaa.org/players/8272724?year_stat_category_id=15080
2024,Chatham,PAC,3,1,Carter Beneigh,Jr,P,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574669,907,8592020,http://stats.ncaa.org/players/8592020?year_stat_category_id=15080
2024,Chatham,PAC,3,13,Carter Weaverling,Fr,INF,2,0,0.5,0.5,0.5,1,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-,,574669,907,8592024,http://stats.ncaa.org/players/8592024?year_stat_category_id=15080
2024,Chatham,PAC,3,31,Devin Fluhmann,Fr,OF,21,5,0.048,0.222,0.048,2,21,1,0,0,1,0,3,3,2,1,0,8,0,0,0,2,0,Jun-00,L/L,574669,907,8592078,http://stats.ncaa.org/players/8592078?year_stat_category_id=15080
2024,Chatham,PAC,3,51,Connor Carr-Mathews,Sr,P,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574669,907,8592085,http://stats.ncaa.org/players/8592085?year_stat_category_id=15080
2024,Chatham,PAC,3,6,Nick Martin,So,P,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574669,907,8261207,http://stats.ncaa.org/players/8261207?year_stat_category_id=15080
2024,Chatham,PAC,3,9,Drew Schreck,Jr,P,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574669,907,8263636,http://stats.ncaa.org/players/8263636?year_stat_category_id=15080
2024,Chatham,PAC,3,37,Aidan Callinan,Jr,INF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574669,907,8269270,http://stats.ncaa.org/players/8269270?year_stat_category_id=15080
2024,Chatham,PAC,3,20,Dylan Vogel,Sr,OF,3,3,0.222,0.417,0.222,2,9,2,0,0,2,0,1,3,0,0,0,3,0,0,0,1,0,-,,574669,907,8260258,http://stats.ncaa.org/players/8260258?year_stat_category_id=15080
2024,Chatham,PAC,3,40,Dominic Costellic,Sr,P,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574669,907,8273469,http://stats.ncaa.org/players/8273469?year_stat_category_id=15080
2024,Chatham,PAC,3,12,David McSorley,Jr,P,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,574669,907,8274505,http://stats.ncaa.org/players/8274505?year_stat_category_id=15080
